user_id,video_owner_id,total_view_time,vk_platform,nav_screen,video_id
984245909808,289256570520,0,vk_video_android,video_search,1524751927752
985517801394,294892741868,0,vk_video_android,video_search,1524750888390
1016707205374,121810952520,0,vk_video_ios,video_search,1524753398232
1028162060380,292278366172,4,vk_video_ios,video_for_you,1524751907700
1043846615000,145819277544,0,vk_video_ios,video_for_you,1524763932216
1051436301006,291298210296,1,vk_video_android,video_search,1524755162808
1098700792266,283074246524,0,vk_video_android,video_search,1524753251184
1138567852030,110687411536,0,vk_video_android,video_search,1524810790398
1162271578188,291304532396,2,vk_video_android,video_for_you,1524755390064
1176162393210,109123795340,0,vk_video_android,video_for_you,1524757201428
1183446580274,261098854652,0,vk_video_android,video_for_you,1524754688244
1193886953910,279672446984,2,vk_video_ios,video_for_you,1524754380780
1196154753976,255047417324,0,vk_video_android,video_for_you,1524751376322
1205145237464,218753722780,0,vk_video_android,video_search,1524750925152
1222777536078,268334803284,0,vk_video_android,video_search,1524751175802
1237275132436,296670395904,12,vk_video_android,video_group_all,1524755393406
1261165691828,105565134900,0,vk_video_ios,video_for_you,1524752261952
1264880571010,283074246524,0,vk_video_android,video_search,1524753354786
1278499318292,283977180100,0,vk_video_android,video_for_you,1524753147582
1289802879540,170533313104,2,vk_video_android,video_search,1524900967584
1292192658316,279672446984,0,vk_video_android,video_for_you,1524753598752
1292192658316,258879315616,1,vk_video_android,video_for_you,1524762846066
1301482516712,169229031436,292,vk_video_android,video_search,1524756031728
1346049019616,292278366172,0,vk_video_android,video_for_you,1524753769194
1360490696516,134752857892,0,vk_video_android,video_for_you,1524807321402
1364410881428,288198803088,0,vk_video_ios,video_for_you,1524751149066
1367364673696,16174503008,4,vk_video_android,video_for_you,1524761870202
1387114884134,7666498868,0,vk_video_android,video_for_you,1524751580184
1390259324608,288310726104,1,vk_video_ios,video_for_you,1524751372980
1391602094358,260052644416,0,vk_video_android,video_for_you,1524756827124
1433597105346,138433997600,0,vk_video_ios,video_for_you,1524758959320
1438071163956,70647006184,0,vk_video_android,video_search,1524771996462
1442013435548,131096560396,9,vk_video_android,video_search,572384617386
1450082804086,195854933588,0,vk_video_android,video_search,1524753799272
1459540621644,279672446984,0,vk_video_ios,video_for_you,1524754758426
1465810427732,283074246524,251,vk_video_android,video_for_you,1524752402316
1472789617824,20816184856,0,vk_video_android,video_search,1524754771794
1535919975268,284211039544,200,vk_video_android,video_search,1524751493292
1550960903954,181872115304,5,vk_video_android,video_search,1524753130872
1575032172546,78654526408,0,vk_video_ios,video_for_you,1524785655216
1592734847354,96300325740,0,vk_video_ios,video_search,1524751018728
1596427840644,192715725616,4,vk_video_android,video_for_you,1524806439114
1599527605788,268211880476,0,vk_video_android,video_search,1524750798156
1599527605788,241504070388,0,vk_video_android,video_search,1524750828234
1604578628716,280716937344,60,vk_video_android,video_for_you,1524752215164
1604578628716,238207642712,0,vk_video_android,video_for_you,1524778399734
1612997267980,51454819868,0,vk_video_ios,video_for_you,1524771301326
1629021154320,276149947632,2,vk_video_android,video_for_you,1524751306140
1637536974976,292386446940,3,vk_video_android,video_search,1524756095226
1643665727494,279555654296,1,vk_video_android,video_for_you,1524787352952
1715570520538,187424229864,8,vk_video_android,video_search,1524750885048
1715765284898,279504279124,0,vk_video_android,video_for_you,1524756175434
1717821454412,290095899136,0,vk_video_android,video_for_you,1524751840860
1735940663926,254211670128,0,vk_video_ios,video_for_you,1524771204408
1737035560890,-249403828928,0,vk_video_android,video_my_added,1524752017986
1741033249970,223210807252,0,vk_video_ios,video_for_you,1524774533040
1745436631204,223033997644,5,vk_video_ios,video_for_you,1524755587242
1777560301748,36380330484,1446,vk_video_android,video_my_history,1524754313940
1784589287264,-829815481372,6,vk_video_android,video_search,1524750834918
1785365533672,295626408664,0,vk_video_android,video_search,1524750794814
1834804659366,223525167220,0,vk_video_android,video_for_you,1524767090406
1839303816476,279672446984,644,vk_video_android,video_for_you,1524754758426
1884143792636,195488201476,2,vk_video_android,video_search,1524754110078
1908406010616,214109178444,2,vk_video_ios,video_for_you,1524753551964
1909852688156,142652844160,0,vk_video_android,video_search,1524751289430
1936500970334,262949622616,0,vk_video_android,video_search,1524764490330
1984970591170,259042874632,1,vk_video_android,video_for_you,1524752475840
1997189143334,289256467248,2062,vk_video_android,video_search,1524750911784
2000942975388,139400411680,0,vk_video_ios,video_search,1524759497382
2036431250448,99981017936,0,vk_video_android,video_search,571198434642
2052799990178,214916480824,0,vk_video_android,video_search,1524775843104
2072290079762,148483149656,0,vk_video_android,video_search,1524772678230
2083092674950,283977180100,8,vk_video_ios,video_for_you,1524751349586
2123423956570,51187765096,2,vk_video_android,video_search,1524850018794
2128701167180,294098091632,0,vk_video_android,video_for_you,1524754985682
2128741324780,128416773804,0,vk_video_android,video_search,1524751423110
2134761551384,34606951644,1,vk_video_android,video_for_you,1524761064780
2143195651324,174084446604,2,vk_video_ios,video_search,1524774436122
2158642673740,195865337580,0,vk_video_android,video_for_you,1524772811910
2170705514810,279942606536,1151,vk_video_android,video_my_history,1524760890996
2172911472172,291514448624,1,vk_video_android,video_search,1524750828234
2187650917676,254398467992,3,vk_video_android,video_search,1524759123078
2255043301602,295340812596,0,vk_video_android,video_search,1524763761774
2297302449204,279942606536,9,vk_video_ios,video_for_you,1524751653708
2302769906444,111405628576,0,vk_video_ios,video_for_you,1524751202538
2316103032796,13183107720,0,vk_video_android,video_search,1524752743200
2316103032796,13183107720,0,vk_video_android,video_search,1524753140898
2321649801296,145819277544,69,vk_video_android,video_search,1524761719812
2340765220472,218753722780,0,vk_video_android,video_for_you,1524751613604
2363378467002,279672446984,26,vk_video_android,video_for_you,1524754394148
2422009767730,105949036644,0,vk_video_ios,video_for_you,1524759641088
2427236781340,35077979208,0,vk_video_android,video_search,1525086391770
2439072531182,297191213812,1521,vk_video_ios,video_my_history,1524752014644
2439547093620,51187765096,0,vk_video_ios,video_search,1524930133218
2515708893446,273330926552,0,vk_video_android,video_search,1524752068116
2525541080230,37130233492,0,vk_video_android,video_search,573062665740
2610315078952,99126281932,0,vk_video_ios,video_search,1524800563878
2623561163706,291259019896,2,vk_video_ios,video_for_you,1524751306140
2666176107644,-78307013480,0,vk_video_android,video_search,1524758554938
2674715219708,283074246524,0,vk_video_android,video_for_you,1524753391548
2687254430308,209969092672,63,vk_video_ios,video_for_you,1524764831214
2732989920948,278684190876,0,vk_video_android,video_for_you,1524758524860
2738351060942,214916480824,1,vk_video_ios,video_for_you,1524775853130
2764409729158,263063546196,0,vk_video_ios,video_for_you,1524752021328
2771037741038,265382210464,0,vk_video_android,video_search,1524751155750
2785078745484,276931332712,13,vk_video_android,video_for_you,1524771047334
2790717073312,157040104724,10,vk_video_android,video_for_you,1524764744322
2870781187918,292278366172,2,vk_video_android,video_search,1524751780704
2879273114802,279669882396,0,vk_video_ios,video_for_you,1524752101536
2879567269222,291306570032,14,vk_video_android,video_for_you,1524804260130
2889690498212,295247547388,0,vk_video_android,video_search,1524752836776
2906993002536,209209562860,0,vk_video_ios,video_search,1524757442052
2912841756188,288612514692,0,vk_video_android,video_search,1524751737258
2927500284128,88328046424,2,vk_video_android,video_search,1524751312824
2941439689846,266400670984,0,vk_video_android,video_search,1524752546022
2947276496612,260052644416,10,vk_video_android,video_for_you,1524757345134
2962468417874,269668717396,3,vk_video_android,video_search,1524756606552
2978828423326,190958667724,11,vk_video_android,video_search,1524751018728
3013781999942,273435624500,0,vk_video_android,video_for_you,1524751977882
3014291901068,294849661556,0,vk_video_android,video_search,1524750901758
3053671748750,279668226072,0,vk_video_ios,video_search,1524752121588
3079382752544,214966913308,1,vk_video_ios,video_for_you,1524753241158
3188920336882,288471762900,0,vk_video_android,video_search,1524751697154
3222206469552,256637884240,0,vk_video_android,video_for_you,1524755299830
3241149713018,-185287199860,1,vk_video_ios,video_search,1524753688986
3241177522156,263063546196,0,vk_video_android,video_for_you,1524752021328
3257531604362,63637469496,1,vk_video_android,video_for_you,1524754059948
3258035582242,139994759252,0,vk_video_ios,video_for_you,1524801526374
3260089342300,131024223656,16,vk_video_android,video_group_all,1524768734670
3277143973838,140097381168,0,vk_video_android,video_for_you,1524765212202
3280589797100,276955470556,0,vk_video_android,video_search,1524758902506
3355032249282,64200283360,1,vk_video_ios,video_search,1524751122330
3356583738158,261384646672,0,vk_video_android,video_for_you,1524760322856
3378660378758,143676421940,0,vk_video_android,video_search,1524782884698
3401056874642,270905199672,5,vk_video_android,video_search,1524769753980
3451475243412,293793549124,48,vk_video_android,video_group_all,1524751252668
3566690710814,169500178692,9,vk_video_android,video_group_all,1524750988650
3578362517254,105949036644,13,vk_video_android,video_search,1524768039534
3664422362328,279553337296,0,vk_video_ios,video_for_you,1524752231874
3665998748916,179509375076,0,vk_video_android,video_for_you,1524756349218
3782875636624,295509577580,0,vk_video_ios,video_for_you,1524751279404
3791001025014,-13709404340,2,vk_video_ios,video_search,1524757629204
3837143512930,276407898580,0,vk_video_android,video_for_you,1524751640340
3851305190964,163192784360,2,vk_video_ios,video_for_you,1524805055526
3920582171058,297131461692,0,vk_video_android,video_search,1524751075542
3947287075452,289256591704,815,vk_video_android,video_for_you,1524752245242
3955480129398,145819277544,2,vk_video_android,video_for_you,1524763932216
4037606236370,263063546196,0,vk_video_android,video_for_you,1524752021328
4112135830544,297693967064,0,vk_video_android,video_search,1524750898416
4157646639412,203027587076,11,vk_video_android,video_for_you,1524801847206
4205595215388,45246481920,1,vk_video_ios,video_for_you,1524839334420
4211028739456,147236558640,0,vk_video_android,video_for_you,1524809593962
4243024106468,105949036644,0,vk_video_android,video_for_you,1524768931848
4278993068000,-207483086720,1,vk_video_android,video_search,1524758955978
4300629982880,291259019896,0,vk_video_android,video_for_you,1524751339560
4320632583834,126018608632,1,vk_video_android,video_search,572383384188
4351530443638,258774543524,2,vk_video_android,video_search,1524762361476
4371925785920,291304532396,0,vk_video_android,video_search,1524759771426
4388606550202,-43742359664,0,vk_video_android,video_search,1524798772566
4403212170504,210896898912,0,vk_video_android,video_search,1524751292772
4422943908446,73084398828,6,vk_video_android,video_for_you,1524751499976
4430565820926,145819277544,0,vk_video_ios,video_for_you,1524763932216
4545465348410,291304532396,100,vk_video_ios,video_search,1524758514834
4652488665412,197402665756,0,vk_video_ios,video_for_you,1524791978280
4727688791112,290495455856,0,vk_video_ios,video_search,1524751693812
4840299837366,254211670128,40,vk_video_android,video_for_you,1524771204408
4998366074212,198595446764,0,vk_video_android,video_search,1524782112696
4999162198632,292769954132,0,vk_video_ios,video_search,1524782881356
5034738820412,278008965440,1498,vk_video_ios,video_my_history,1524752201796
5111777361040,270905199672,0,vk_video_android,video_search,1524769473252
5111777361040,234850624824,0,vk_video_android,video_search,1524750814866
5151718511576,84991480364,0,vk_video_android,video_search,1524771134226
5151999213200,206702317300,2,vk_video_ios,video_for_you,1524751393032
5158507455038,222961795952,0,vk_video_android,video_for_you,1524806292066
5158796991334,269668717396,0,vk_video_android,video_search,1524756462846
5165507727870,292072864160,121,vk_video_android,video_search,1524751058832
5201038871168,192715725616,0,vk_video_android,video_for_you,1524814022112
5202857910054,269668717396,0,vk_video_ios,video_for_you,1524755413458
5229433707764,279672446984,0,vk_video_ios,video_for_you,1524754504434
5274691021782,292278366172,0,vk_video_android,video_for_you,1524754407516
5280608746112,289256570520,1,vk_video_android,video_for_you,1524752058090
5289199761874,135952837488,6028,vk_video_android,video_for_you,1524784097844
5291936201132,292278366172,0,vk_video_ios,video_search,1524754093368
5384072091874,294488670308,24,vk_video_android,video_search,1524751850886
5400333008448,259991434572,0,vk_video_android,video_search,1524751369638
5400333008448,-239387361136,4,vk_video_android,video_search,1524751309482
5448074270814,292769954132,0,vk_video_android,video_search,1524778376340
5484664370024,279672446984,6330,vk_video_ios,video_search,1524754758426
5591519326288,279668226072,1815,vk_video_ios,video_search,1524751794072
5592483911840,165784757976,0,vk_video_android,video_for_you,1524757211454
5616808574888,279672446984,0,vk_video_ios,video_for_you,1524754210338
5664507872562,281263842024,2,vk_video_android,video_for_you,1524752796672
5700860740750,224152286440,3,vk_video_android,video_search,1524785000184
5714732581306,26564142848,481,vk_video_android,video_my_history,1524758554938
5733191323328,183228218332,0,vk_video_android,video_search,1524755055864
5740213482052,-772402025984,0,vk_video_android,video_search,1524759751374
5789662345964,105949036644,3,vk_video_ios,video_search,1524755563848
5798525027890,4179288088,0,vk_video_android,video_for_you,1524776715366
5837325702586,288722899220,0,vk_video_android,video_for_you,1524754778478
5855252757984,253660139392,0,vk_video_android,video_search,1524752472498
5857726365750,199368296016,0,vk_video_ios,video_search,1524753575358
5890870440910,80076641428,0,vk_video_android,video_for_you,1524752810040
5911045819938,278704888968,0,vk_video_android,video_search,1524753481782
5929032208190,218753722780,0,vk_video_android,video_for_you,1524751613604
5947905276250,31644018384,1,vk_video_android,video_search,1524760937784
5979363334574,254211670128,1,vk_video_ios,video_for_you,1524771204408
5996956379134,69670136476,0,vk_video_android,video_search,1524775970100
6006481360278,54248646552,0,vk_video_android,video_for_you,1524766919964
6032672950150,-353567737556,0,vk_video_android,video_search,1524783091902
6059922391600,50535386604,0,vk_video_android,video_for_you,1524830665272
6074077443630,291722398712,0,vk_video_android,video_group_all,1524750931836
6089243061664,276800939896,1,vk_video_android,video_search,1524750848286
6091541180718,52920972452,0,vk_video_ios,video_for_you,1524781156884
6092019056158,223830150620,0,vk_video_android,video_for_you,1524777895092
6152697992910,38644264564,0,vk_video_ios,video_for_you,1524817434294
6248169373908,291304532396,8,vk_video_ios,video_search,1524752940378
6268302185880,279672446984,12,vk_video_android,video_for_you,1524754758426
6305903654246,-83162504116,103,vk_video_android,video_my_added,566348631186
6334686915228,290572892644,0,vk_video_android,video_for_you,1524753495150
6358420960374,2649072653164,0,vk_video_android,video_for_you,420457558062
6361352665962,281691725724,0,vk_video_ios,video_for_you,1524756472872
6391116876718,292278366172,0,vk_video_android,video_search,1524751586868
6444278611932,32267995752,0,vk_video_ios,video_for_you,1524937766346
6475088526592,288471762900,2,vk_video_ios,video_for_you,1524751697154
6556202160074,266907665008,0,vk_video_android,video_search,1524754019844
6567194098346,31956777636,0,vk_video_android,video_search,1524937823160
6585282888478,290441594212,2,vk_video_android,video_for_you,1524753301314
6610506680190,196210851268,0,vk_video_ios,video_for_you,1524751526712
6659827642146,289256467248,0,vk_video_android,video_search,1524751860912
6659827642146,279672446984,0,vk_video_android,video_for_you,1524754380780
6732203584232,214916480824,2,vk_video_android,video_search,1524779175078
6764558763340,130952558184,1,vk_video_android,video_for_you,1524772023198
6785772617904,291306570032,1,vk_video_ios,video_for_you,1524804246762
7019670860286,278008965440,3,vk_video_ios,video_for_you,1524753572016
7045433767778,278008965440,351,vk_video_android,video_for_you,1524753388206
7134927890804,145819277544,0,vk_video_ios,video_for_you,1524761589474
7135557160396,292278366172,0,vk_video_ios,video_for_you,1524751229274
7159059496190,279596531472,0,vk_video_android,video_for_you,1524754815240
7162919444702,207140422280,0,vk_video_android,video_for_you,1524752398974
7163217213306,265861471984,0,vk_video_ios,video_search,1524751850886
7193919605992,207964362044,8,vk_video_android,video_search,1524785461380
7380973204822,52278456436,0,vk_video_android,video_search,1524781875414
7399855709918,228870476952,0,vk_video_android,video_search,1524761114910
7448430744454,272486365488,0,vk_video_android,video_search,1524775321752
7463853471522,105949036644,2003,vk_video_android,video_search,1524761779968
7558494393352,279672446984,8,vk_video_android,video_search,1524751700496
7559214218332,208107924688,0,vk_video_android,video_search,1524773613990
7655701887792,278008965440,0,vk_video_android,video_for_you,1524753488466
7661799919746,292278366172,0,vk_video_ios,video_for_you,1524754370754
7713839651616,278008965440,1,vk_video_ios,video_for_you,1524752375580
7733611547158,294428559384,0,vk_video_android,video_search,1524752322108
7740322785664,280984425064,0,vk_video_android,video_search,1524751566816
7959357696346,278008965440,1,vk_video_android,video_for_you,1524753585384
8009937398274,291306570032,5,vk_video_ios,video_search,1524803371158
8050482719902,102067312260,695,vk_video_android,video_for_you,1524779830110
8130632370196,254211670128,0,vk_video_ios,video_search,1524771204408
8131276397706,295657772900,0,vk_video_android,video_search,1524751189170
8293034523508,85177270664,3,vk_video_android,video_for_you,1524786373746
8294012361068,283074246524,961,vk_video_ios,video_search,1524752011302
8305614393678,229003844796,0,vk_video_ios,video_search,1524756807072
8430761237136,214109178444,0,vk_video_android,video_for_you,1524753535254
8508984326570,175694245244,1,vk_video_android,video_search,1524750878364
8551009455758,276149947632,0,vk_video_android,video_for_you,1524751306140
8560860215432,271419678268,35,vk_video_android,video_search,1524770686398
8570171658538,288471762900,2,vk_video_ios,video_for_you,1524751697154
8580065888814,-594333131132,2908,vk_video_android,video_search,1524762936300
8630998074076,220863723324,0,vk_video_android,video_search,1524753932952
8982868904282,226975915040,0,vk_video_android,video_search,1524753097452
8997993059594,281263842024,64,vk_video_ios,video_for_you,1524752763252
9006912062554,8394874960,0,vk_video_ios,video_search,1524750991992
9038171441152,281977832856,0,vk_video_android,video_for_you,1524751152408
9176237787682,151908450196,0,vk_video_android,video_search,1524770425722
9207991506336,283074246524,0,vk_video_ios,video_for_you,1524753251184
9211133738142,85997361560,0,vk_video_ios,video_for_you,1524801793734
9217325638486,270905199672,0,vk_video_android,video_for_you,1524763103400
9250681444592,273822147764,0,vk_video_android,video_search,1524751941120
9286665565618,286525625892,0,vk_video_android,video_search,1524750935178
9297115275896,-7225568472,1,vk_video_android,video_search,576916897422
9353093263598,279555654296,2335,vk_video_android,video_group_all,1524787473264
9392951087114,288052926092,0,vk_video_android,video_search,1524751961172
9406301682022,290291745216,1,vk_video_android,video_search,1524751022070
9452038678572,296990291516,0,vk_video_android,video_search,1524751596894
9482704226660,289256570520,3,vk_video_android,video_for_you,1524752017986
9488758286042,297693967064,0,vk_video_android,video_search,1524750841602
9488758286042,293708018724,0,vk_video_android,video_search,1524755359986
9536440516736,290290140528,0,vk_video_ios,video_for_you,1524753381522
9540103492220,56587168172,1,vk_video_android,video_for_you,1524783292422
9604649907034,291304532396,1,vk_video_android,video_search,1524755470272
9658052286666,267861589796,0,vk_video_android,video_search,1524751252668
9658904832514,287132060260,0,vk_video_android,video_search,1524751443162
9660959696906,279942606536,3362,vk_video_ios,video_search,1524760890996
9666421130506,174010016620,0,vk_video_android,video_group_all,1524750891732
9667157420102,36380330484,1,vk_video_android,video_for_you,1524754313940
9708423871832,140392851628,0,vk_video_android,video_search,1524757796304
9786697559842,67370331264,1,vk_video_android,video_search,1524764831214
9791808417594,145819277544,2,vk_video_android,video_for_you,1524763150188
9800504244692,-208647944568,0,vk_video_ios,video_search,1524751623630
9803357944142,292278366172,1,vk_video_ios,video_for_you,1524754394148
9864961710422,69670136476,6,vk_video_android,video_search,1524872313276
9894160702958,257088576488,0,vk_video_ios,video_search,1524751546764
9919535186064,71033386456,2,vk_video_android,video_for_you,1524756559764
9925946949268,214109178444,79,vk_video_ios,video_for_you,1524753551964
9928316548850,-126923945268,14,vk_video_android,video_search,1524751810782
9934621191656,214109178444,582,vk_video_android,video_my_history,1524753368154
9954487457558,145819277544,1,vk_video_android,video_for_you,1524763932216
9956304890140,279672446984,0,vk_video_android,video_for_you,1524754210338
9971670392628,279672446984,2,vk_video_android,video_for_you,1524753932952
10084224214302,269668717396,1,vk_video_android,video_for_you,1524756479556
10153226114836,292278366172,1,vk_video_android,video_for_you,1524752278662
10171443509682,280032388300,2,vk_video_android,video_for_you,1524760058838
10260701204838,254929192068,0,vk_video_android,video_search,1524835457700
10308082655108,36380330484,0,vk_video_android,video_for_you,1524753501834
10348240255108,-965390639916,0,vk_video_ios,video_search,1524750824892
10368875237868,4179288088,1,vk_video_android,video_for_you,1524777828252
10464716871938,225552928828,9,vk_video_android,video_for_you,1524755911416
10540318172062,105949036644,0,vk_video_android,video_for_you,1524756573132
10585304121098,173957712,0,vk_video_android,video_for_you,1524786407166
10615256269422,214109178444,2,vk_video_ios,video_for_you,1524753535254
10756334335558,279672446984,6631,vk_video_android,video_search,1524754758426
10772856678108,61136824076,1,vk_video_android,video_for_you,1524784121238
10774357568408,263671591872,9,vk_video_android,video_for_you,1524755597268
10812351677708,264717038160,0,vk_video_android,video_search,1524750808182
10814196216670,279672446984,0,vk_video_android,video_search,1524754758426
10840837872844,93293421116,0,vk_video_android,video_search,1524760767342
10844079595104,279672446984,0,vk_video_android,video_for_you,1524754564590
10878280819084,184027460200,55,vk_video_android,video_search,1524755908074
10885850125108,290495455856,0,vk_video_android,video_for_you,1524750875022
11142563907930,227854407576,2,vk_video_android,video_for_you,1524751750626
11151431509162,289256467248,0,vk_video_ios,video_for_you,1524751860912
11318126610308,71213231996,0,vk_video_ios,video_search,1524752813382
11347326606784,283977180100,1,vk_video_ios,video_search,1524753267894
11368677800340,279942606536,0,vk_video_android,video_for_you,1524760580190
11423526154754,101834746364,3,vk_video_android,video_search,1524763377444
11428048201696,279672446984,2,vk_video_android,video_for_you,1524754661508
11559530810100,260104265852,1,vk_video_android,video_search,1524764948184
11838652634116,198595446764,0,vk_video_ios,video_for_you,1524792937434
11860090869270,279672446984,0,vk_video_ios,video_for_you,1524754661508
12016170710432,92159587236,10,vk_video_android,video_for_you,1524751182486
12016171011614,181891695940,0,vk_video_ios,video_for_you,1524754892106
12059061938658,295981224776,0,vk_video_android,video_for_you,1524750888390
12412905109388,272252484860,10,vk_video_android,video_for_you,1524759099684
12452645672712,290070882156,0,vk_video_ios,video_for_you,1524753264552
12566165786636,75999691920,0,vk_video_android,video_search,1524772975668
12716333625926,278920735392,0,vk_video_android,video_search,1524751042122
12716333625926,258688658292,0,vk_video_android,video_search,1524757201428
12787853809556,280277239592,0,vk_video_ios,video_search,1524751743942
13125535855348,271087934180,4,vk_video_android,video_for_you,1524759276810
13209994516516,280774479708,0,vk_video_ios,video_search,1524753842718
13217295569772,145819277544,0,vk_video_ios,video_for_you,1524763674882
13229218963576,227854407576,0,vk_video_android,video_for_you,1524751439820
13230449593228,271087934180,0,vk_video_ios,video_search,1524755122704
13268952700108,293708018724,0,vk_video_android,video_search,1524755349960
13274879861474,140097381168,0,vk_video_android,video_for_you,1524764466936
13279661426906,290495455856,12,vk_video_android,video_for_you,1524751693812
13310196462794,2577188508,5,vk_video_ios,video_search,1524777236718
13354896991688,145375276792,0,vk_video_ios,video_search,1524755817840
13356771950032,281852504340,45,vk_video_android,video_search,1524763601358
13368872639640,169709908236,0,vk_video_android,video_for_you,1524751362954
13432373450944,138408649620,18,vk_video_android,video_group_all,572439543156
13442085968080,54927317036,0,vk_video_android,video_for_you,1524775726134
13481738485866,197484997372,0,vk_video_android,video_search,1524751707180
13530934658080,250456811424,0,vk_video_android,video_search,1524752806698
13538494426674,289256570520,0,vk_video_android,video_search,1524751279404
13561417689876,149810249140,0,vk_video_android,video_for_you,1524765947442
13572395271806,288614564244,0,vk_video_ios,video_for_you,1524751416426
13574507862748,39854955320,0,vk_video_ios,video_for_you,1524778112322
13623947992382,290866162616,0,vk_video_android,video_search,1524751262694
13689262421296,145819277544,0,vk_video_ios,video_for_you,1524763674882
13700925292670,278008965440,0,vk_video_android,video_for_you,1524752378922
13710452382088,289256558604,5,vk_video_android,video_search,1524751272720
13736360057728,293199004276,0,vk_video_android,video_for_you,1524752502576
13768704394284,105331210580,0,vk_video_android,video_search,1524773139426
13801089290016,49464103780,1,vk_video_ios,video_for_you,1524755082600
13809214076042,294986777644,0,vk_video_android,video_for_you,1524750848286
13813827180342,-757200661652,0,vk_video_android,video_search,1524755761026
13896982526602,51454819868,0,vk_video_android,video_for_you,1524774205524
13902608505968,224122714900,2026,vk_video_android,video_search,1524762388212
13916570600730,268502048316,0,vk_video_android,video_search,1524755279778
13944742161070,145819277544,0,vk_video_android,video_for_you,1524763932216
13983731174910,204977247248,2,vk_video_android,video_search,1524755009076
14013705108732,40000224600,1,vk_video_android,video_search,1524776437980
14033151627320,295981224776,0,vk_video_android,video_for_you,1524750888390
14055813062970,289256570520,0,vk_video_ios,video_for_you,1524752058090
14095137593558,189788912400,0,vk_video_android,video_search,1524759611010
14097458000080,279942606536,0,vk_video_ios,video_for_you,1524760306146
14114219481138,193081665976,0,vk_video_ios,video_for_you,1524752532654
14154523555984,145819277544,33,vk_video_ios,video_for_you,1524763932216
14176568974050,277460523596,0,vk_video_android,video_for_you,1524753140898
14243567813496,251801861700,3,vk_video_android,video_search,1524754989024
14279136202968,129520036524,4,vk_video_android,video_search,1524808344054
14301591228554,295223706120,32,vk_video_ios,video_search,1524751466556
14313658687748,47155037188,1,vk_video_android,video_search,1524810680112
14330462635468,290495455856,0,vk_video_android,video_for_you,1524751693812
14356212090164,290495455856,0,vk_video_ios,video_for_you,1524751693812
14389644396498,279669882396,0,vk_video_ios,video_for_you,1524752001276
14396882703504,201823082048,0,vk_video_android,video_group_all,1524751035438
14453403119988,255814104680,0,vk_video_android,video_search,1524751857570
14483279370448,64230291820,0,vk_video_android,video_search,1524886135788
14484368344166,290495455856,0,vk_video_android,video_for_you,1524751804098
14523817062132,279672446984,796,vk_video_ios,video_my_history,1524754661508
14553223769854,-339272631364,0,vk_video_android,video_search,1524763170240
14562070890710,239910134592,0,vk_video_android,video_for_you,1524756172092
14591230328010,289256591704,2,vk_video_ios,video_for_you,1524752148324
14624231140932,293766493184,0,vk_video_android,video_search,1524752395632
14703037619900,19198970492,0,vk_video_android,video_search,1524750971940
14709446170496,-874994252608,0,vk_video_android,video_for_you,1524751189170
14758063069330,292278366172,4,vk_video_ios,video_for_you,1524752739858
14764949997336,7666498868,0,vk_video_ios,video_for_you,1524751359612
14833106881572,6132354912,3,vk_video_android,video_search,1524751560132
14855690009902,40810418596,6,vk_video_android,video_for_you,1524815900316
14966480511360,288614564244,0,vk_video_android,video_for_you,1524751239300
14981548345638,269668717396,0,vk_video_android,video_for_you,1524755684160
15115165631664,181891695940,0,vk_video_android,video_for_you,1524754995708
15144719818172,294734668184,0,vk_video_android,video_for_you,1524751279404
15156962565290,207860232092,0,vk_video_android,video_search,1524752165034
15164391319714,67370331264,0,vk_video_android,video_group_all,1524762672282
15228365287940,243802502612,0,vk_video_android,video_for_you,1524755507034
15231986399126,-614765640648,0,vk_video_android,video_search,1524752378922
15245100064194,269425106692,0,vk_video_ios,video_search,1524766348482
15253445315444,241192485524,13,vk_video_ios,video_search,1524791657448
15270244343858,225560336608,1,vk_video_android,video_search,1524758919216
15281985120976,126600343780,0,vk_video_android,video_search,1524798812670
15303905548512,292278366172,2951,vk_video_ios,video_for_you,1524751282746
15350714953770,7666498868,2151,vk_video_android,video_for_you,1524751533396
15379776205738,292278366172,0,vk_video_android,video_search,1524754287204
15413960463132,278008965440,6,vk_video_android,video_for_you,1524753572016
15426199294884,258476610424,2,vk_video_android,video_search,1524751814124
15478580767930,295214851208,0,vk_video_android,video_search,1524754043238
15480101134666,297778857972,0,vk_video_android,video_search,1524750801498
15517295304574,69019422252,0,vk_video_android,video_search,1524767016882
15581401491698,279672446984,0,vk_video_ios,video_for_you,1524754564590
15638339848404,46045856188,0,vk_video_android,video_for_you,1525145341308
15650611007024,269668717396,2,vk_video_android,video_search,1524754163550
15650611007024,269668717396,1,vk_video_android,video_search,1524756115278
15657932741444,282508910440,0,vk_video_android,video_for_you,1524753732432
15690501659378,283074246524,2,vk_video_ios,video_for_you,1524753391548
15732102121946,283977180100,0,vk_video_android,video_for_you,1524753267894
15847802090792,263292490952,1,vk_video_android,video_search,1524753511860
15862757885366,289256467248,0,vk_video_android,video_for_you,1524752074800
15924668154528,146494312324,8,vk_video_android,video_for_you,1524753598752
15928699274810,292278366172,1,vk_video_android,video_for_you,1524754407516
15955837981678,140097381168,4,vk_video_android,video_for_you,1524763534518
15999596915246,278008965440,1204,vk_video_ios,video_playlist,1524752335476
16068540888442,36380330484,4650,vk_video_ios,video_for_you,1524754333992
